Post_ID,Platform,Content_Type,Content_Category,Post_Type,Region,Longitude,Latitude,Engagement,Views,Likes,Shares,Comments,Engagement_Rate,Impressions,Video_Views,Live_Stream_Views,Clicks,Click_Through_Rate,Main_Hashtag,Post_Published_At,Post_Date,Post_Hour,Engagement_Level
Post_4562,TikTok,Sponsored,Educational,Video,Canada,-106.3468,56.1304,141542,836069,174527,61501,22408,0.1692957362,931979,836069,0,20876,0.0224,#CustomerStory,2024-03-06 11:06:00,2024-03-06 00:00:00,11,Medium
Post_4563,TikTok,Sponsored,Entertainment,Video,USA,-95.7129,37.0902,198542,2358725,362265,183804,50778,0.08417381279,3031844,2358725,0,71551,0.0236,#TrendingNow,2025-03-29 16:39:00,2025-03-29 00:00:00,16,Low
Post_4564,TikTok,Organic,Educational,Live Stream,UK,-3.436,55.3781,60386,253360,32220,19160,5637,0.2383408127,326744,0,100199,3757,0.0115,#SuccessStory,2024-09-30 10:08:00,2024-09-30 00:00:00,10,High
Post_4565,Instagram,Organic,Entertainment,Video,Australia,133.7751,-25.2744,173020,1933696,303799,122550,114073,0.0894764968,2361594,1933696,0,,,#TrendingNow,2024-12-25 12:17:00,2024-12-25 00:00:00,12,Low
Post_4566,X.com,Organic,Event / Webinar,Image,Brazil,-51.9253,-14.235,8532,57443,11960,1976,2591,0.1485463496,68401,0,0,,,#EventRecap,2024-11-10 16:29:00,2024-11-10 00:00:00,16,Medium
Post_4567,Instagram,Sponsored,Educational,Image,USA,-95.7129,37.0902,86717,407493,54694,17509,14280,0.2128071754,473023,0,0,,,#SuccessStory,2024-01-30 10:26:00,2024-01-30 00:00:00,10,High
Post_4568,X.com,Organic,Product Promotion,Video,USA,-95.7129,37.0902,135669,1264184,174560,41065,67595,0.1073174947,1406860,1264184,0,,,#ProductDemo,2024-08-30 08:35:00,2024-08-30 00:00:00,8,Medium
Post_4569,TikTok,Sponsored,Educational,Video,UK,-3.436,55.3781,53831,260321,45651,14203,11188,0.2067901364,301298,244766,0,5061,0.0168,#SuccessStory,2024-10-13 09:51:00,2024-10-13 00:00:00,9,High
Post_4570,TikTok,Organic,Product Promotion,Video,UK,-3.436,55.3781,148751,1465849,292352,80797,48944,0.1014777202,1854738,1465849,0,35796,0.0193,#ProductDemo,2024-02-11 17:54:00,2024-02-11 00:00:00,17,Medium
Post_4571,Instagram,Organic,Entertainment,Video,India,78.9629,20.5937,102606,1473452,334683,112001,61110,0.06963688584,1684141,1473452,0,,,#TrendingNow,2024-12-24 12:34:00,2024-12-24 00:00:00,12,Low
Post_4572,TikTok,Organic,Product Promotion,Video,USA,-95.7129,37.0902,364380,3127045,742262,123436,68597,0.1165256524,3644562,3127045,0,55397,0.0152,#ProductDemo,2024-02-17 10:42:00,2024-02-17 00:00:00,10,Medium
Post_4573,YouTube,Sponsored,Educational,Video,Australia,133.7751,-25.2744,519343,2265135,443044,175756,53671,0.2292771082,2519171,2265135,0,,,#CustomerStory,2024-12-20 16:52:00,2024-12-20 00:00:00,16,High
Post_4574,YouTube,Organic,Educational,Live Stream,India,78.9629,20.5937,44104,268955,51270,21060,10787,0.163983352,298621,0,831827,,,#CustomerStory,2024-04-11 10:28:00,2024-04-11 00:00:00,10,Medium
Post_4575,Instagram,Organic,Product Promotion,Video,Germany,10.4515,51.1657,208965,1429511,152300,107563,58070,0.1461800218,1764282,1429511,0,,,#ProductDemo,2025-01-24 16:47:00,2025-01-24 00:00:00,16,Medium
Post_4576,Instagram,Sponsored,Educational,Image,Germany,10.4515,51.1657,27324,130276,14340,4260,5661,0.2097419537,166422,0,0,,,#SuccessStory,2024-10-29 13:39:00,2024-10-29 00:00:00,13,High
Post_4577,Instagram,Sponsored,Educational,Video,Australia,133.7751,-25.2744,434254,2787738,617898,94205,78274,0.1557732235,3433216,2787738,0,,,#CustomerStory,2025-01-07 15:27:00,2025-01-07 00:00:00,15,Medium
Post_4578,YouTube,Sponsored,Product Promotion,Video,UK,-3.436,55.3781,305826,2059383,342939,91714,75672,0.1485038027,2448688,2059383,0,,,#ProductDemo,2024-02-24 10:06:00,2024-02-24 00:00:00,10,Medium
Post_4579,X.com,Organic,Product Promotion,Video,USA,-95.7129,37.0902,318911,2226310,455821,136989,128381,0.1432465069,2803195,2226310,0,,,#ProductDemo,2024-10-16 11:56:00,2024-10-16 00:00:00,11,Medium
Post_4580,TikTok,Organic,Educational,Live Stream,Brazil,-51.9253,-14.235,15134,73063,13411,2976,2778,0.207141324,90501,0,259490,1457,0.0161,#SuccessStory,2024-02-07 12:45:00,2024-02-07 00:00:00,12,High
Post_4581,YouTube,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,203785,2080984,372575,64270,47621,0.09792739818,2354052,2080984,0,,,#ProductDemo,2024-06-09 11:43:00,2024-06-09 00:00:00,11,Low
Post_4582,YouTube,Organic,Educational,Video,Canada,-106.3468,56.1304,59520,297075,32147,14866,9944,0.2003542762,364650,255382,0,,,#CustomerStory,2024-02-16 16:46:00,2024-02-16 00:00:00,16,High
Post_4583,TikTok,Organic,Entertainment,Video,Japan,138.2529,36.2048,59147,972176,166044,42665,56496,0.06084082923,1086194,879939,0,25634,0.0236,#FunContent,2024-10-14 15:16:00,2024-10-14 00:00:00,15,Low
Post_4584,LinkedIn,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,59098,675472,162676,30775,27360,9%,757723,593465,0,,,#FunContent,11:05:00 AM,3/24/2025,11,Low
Post_4585,TikTok,Organic,Product Promotion,Live Stream,UK,-3.436,55.3781,27669,237888,50254,10340,10108,0.1163146429,274934,0,147153,3354,0.0122,#FeatureHighlight,2024-10-26 12:51:00,2024-10-26 00:00:00,12,Medium
Post_4586,TikTok,Organic,Educational,Video,India,78.9629,20.5937,43820,176238,41586,12828,7162,0.2486425904,202254,157355,0,3013,0.0149,#SuccessStory,2025-04-30 16:30:00,2025-04-30 00:00:00,16,High
Post_4587,Instagram,Organic,Educational,Image,Australia,133.7751,-25.2744,46988,306677,47640,24314,10649,0.1532166592,358905,0,0,,,#SuccessStory,2024-05-15 10:42:00,2024-05-15 00:00:00,10,Medium
Post_4588,TikTok,Organic,Event / Webinar,Live Stream,Australia,133.7751,-25.2744,28425,195324,38209,15250,11533,0.1455280556,242483,0,238651,2618,0.0108,#EventRecap,2024-01-29 17:23:00,2024-01-29 00:00:00,17,Medium
Post_4589,Instagram,Sponsored,Educational,Image,USA,-95.7129,37.0902,62341,405359,92813,22012,18157,0.1537927905,489456,0,0,,,#SuccessStory,2024-02-18 10:27:00,2024-02-18 00:00:00,10,Medium
Post_4590,YouTube,Sponsored,Educational,Video,Canada,-106.3468,56.1304,51289,288510,53192,21494,9874,0.177772557,329373,275871,0,,,#CustomerStory,2024-10-16 16:59:00,2024-10-16 00:00:00,16,Medium
Post_4591,YouTube,Organic,Educational,Video,UK,-3.436,55.3781,19588,106404,18595,7998,4755,0.1840958683,135248,95224,0,,,#CustomerStory,2024-01-25 11:03:00,2024-01-25 00:00:00,11,Medium
Post_4592,X.com,Organic,Educational,Image,Australia,133.7751,-25.2744,46263,228493,28545,17146,10070,0.2024725968,252793,0,0,,,#SuccessStory,2024-10-24 15:18:00,2024-10-24 00:00:00,15,High
Post_4593,YouTube,Organic,Event / Webinar,Live Stream,USA,-95.7129,37.0902,48078,297209,33250,17571,16827,0.1617679627,327506,0,1446369,,,#WebinarReplay,2024-09-12 16:19:00,2024-09-12 00:00:00,16,Medium
Post_4594,YouTube,Organic,Entertainment,Video,Canada,-106.3468,56.1304,48510,527844,90385,24993,23806,0.09190315045,586192,486883,0,,,#TrendingNow,2024-06-05 17:29:00,2024-06-05 00:00:00,17,Low
Post_4595,YouTube,Organic,Educational,Live Stream,Brazil,-51.9253,-14.235,57562,253999,39764,11524,13521,0.2266263935,326888,0,1810569,,,#CustomerStory,2024-12-04 10:03:00,2024-12-04 00:00:00,10,High
Post_4596,X.com,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,61469,537230,95822,39866,30533,0.1144186925,634924,537230,0,,,#ProductDemo,2024-03-30 13:52:00,2024-03-30 00:00:00,13,Medium
Post_4597,LinkedIn,Sponsored,Entertainment,Video,UK,-3.436,55.3781,37094,393624,67649,30432,16703,9%,485540,345835,0,,,#FunContent,9:01:00 AM,2/21/2025,9,Low
Post_4598,X.com,Organic,Educational,Image,Germany,10.4515,51.1657,49543,221329,25880,8228,8538,0.2238432439,285570,0,0,,,#SuccessStory,2024-05-11 14:54:00,2024-05-11 00:00:00,14,High
Post_4599,YouTube,Sponsored,Entertainment,Video,USA,-95.7129,37.0902,37481,674950,79673,41071,29714,0.05553194488,858519,618491,0,,,#TrendingNow,2024-11-07 15:26:00,2024-11-07 00:00:00,15,Low
Post_4600,YouTube,Sponsored,Educational,Video,Canada,-106.3468,56.1304,44078,217739,21882,8599,6268,0.2024367072,280881,217202,0,,,#CustomerStory,2024-08-10 11:11:00,2024-08-10 00:00:00,11,High
Post_4601,YouTube,Organic,Event / Webinar,Live Stream,Japan,138.2529,36.2048,46780,448251,101576,34713,18621,0.1043631765,576450,0,1587738,,,#WebinarReplay,2025-03-13 17:53:00,2025-03-13 00:00:00,17,Medium
Post_4602,Instagram,Organic,Educational,Image,Germany,10.4515,51.1657,98865,489229,68337,37387,22845,0.2020845498,578669,0,0,,,#SuccessStory,2024-02-05 13:52:00,2024-02-05 00:00:00,13,High
Post_4603,X.com,Organic,Educational,Image,India,78.9629,20.5937,27955,159426,18673,10513,8443,0.1753512677,198606,0,0,,,#SuccessStory,2024-04-02 09:15:00,2024-04-02 00:00:00,9,Medium
Post_4604,YouTube,Sponsored,Entertainment,Video,UK,-3.436,55.3781,64795,830846,111638,64666,17456,0.07798734037,969212,735881,0,,,#TrendingNow,2025-02-06 15:22:00,2025-02-06 00:00:00,15,Low
Post_4605,YouTube,Organic,Event / Webinar,Live Stream,UK,-3.436,55.3781,69538,421820,98023,33528,22071,0.1648543366,503541,0,1585556,,,#WebinarReplay,2025-04-12 15:20:00,2025-04-12 00:00:00,15,Medium
Post_4606,LinkedIn,Sponsored,Product Promotion,Video,Brazil,-51.9253,-14.235,23156,236871,53661,12617,12175,10%,283423,208113,0,,,#FeatureHighlight,10:12:00 AM,2/10/2025,10,Medium
Post_4607,Instagram,Organic,Entertainment,Video,Australia,133.7751,-25.2744,147268,2405621,484439,159598,82439,0.06121864524,2921059,2405621,0,,,#TrendingNow,2024-06-21 10:07:00,2024-06-21 00:00:00,10,Low
Post_4608,TikTok,Organic,Educational,Live Stream,Canada,-106.3468,56.1304,2308,14721,3481,1160,428,0.1568315059,16760,0,219171,336,0.0201,#SuccessStory,2024-05-03 10:19:00,2024-05-03 00:00:00,10,Medium
Post_4609,TikTok,Organic,Product Promotion,Video,UK,-3.436,55.3781,48697,427580,65004,30074,22190,0.1138914836,512641,411953,0,7945,0.0155,#FeatureHighlight,2024-10-25 12:30:00,2024-10-25 00:00:00,12,Medium
Post_4610,Instagram,Organic,Educational,Video,USA,-95.7129,37.0902,475499,1951301,333451,115078,56150,0.2436835316,2351724,1951301,0,,,#CustomerStory,2024-07-19 08:27:00,2024-07-19 00:00:00,8,High
Post_4611,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,38748,248549,37383,15843,11317,0.155897477,292335,215384,0,6606,0.0226,#SuccessStory,2025-04-28 12:13:00,2025-04-28 00:00:00,12,Medium
Post_4612,YouTube,Organic,Event / Webinar,Live Stream,Canada,-106.3468,56.1304,25323,220989,22339,9417,10018,0.1145939226,246286,0,661463,,,#WebinarReplay,2024-03-31 09:11:00,2024-03-31 00:00:00,9,Medium
Post_4613,TikTok,Organic,Entertainment,Video,USA,-95.7129,37.0902,48582,751880,111453,40965,43480,0.064615109,969255,672813,0,22971,0.0237,#FunContent,2024-02-21 17:20:00,2024-02-21 00:00:00,17,Low
Post_4614,YouTube,Organic,Event / Webinar,Live Stream,USA,-95.7129,37.0902,33092,322400,47110,22729,14107,0.1026431048,417539,0,1216420,,,#WebinarReplay,2025-03-08 15:38:00,2025-03-08 00:00:00,15,Medium
Post_4615,YouTube,Sponsored,Educational,Video,USA,-95.7129,37.0902,66072,321817,56194,22456,9796,0.2053097197,361867,289972,0,,,#CustomerStory,2024-12-15 15:21:00,2024-12-15 00:00:00,15,High
Post_4616,TikTok,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,35836,323577,52993,24974,12952,0.1107509526,397045,0,206040,9290,0.0234,#EventRecap,2024-11-20 12:19:00,2024-11-20 00:00:00,12,Medium
Post_4617,X.com,Organic,Educational,Image,UK,-3.436,55.3781,49409,220523,45436,17332,5892,0.2240575019,260677,0,0,,,#SuccessStory,2024-08-14 10:02:00,2024-08-14 00:00:00,10,High
Post_4618,YouTube,Organic,Product Promotion,Video,USA,-95.7129,37.0902,170876,1259563,143922,53051,44173,0.1356629726,1521714,1259563,0,,,#ProductDemo,2024-03-29 11:11:00,2024-03-29 00:00:00,11,Medium
Post_4619,X.com,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,183002,1449794,314133,113275,47762,0.1262263006,1794262,1449794,0,,,#ProductDemo,2024-06-24 09:52:00,2024-06-24 00:00:00,9,Medium
Post_4620,X.com,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,134589,1455861,201945,111224,68303,0.09244652218,1835164,1455861,0,,,#ProductDemo,2024-11-03 17:44:00,2024-11-03 00:00:00,17,Low
Post_4621,Instagram,Organic,Educational,Image,India,78.9629,20.5937,60491,262124,46957,11703,7994,0.230774409,318744,0,0,,,#SuccessStory,2024-08-11 11:52:00,2024-08-11 00:00:00,11,High
Post_4622,YouTube,Organic,Educational,Video,India,78.9629,20.5937,81665,389066,80137,12317,16611,0.2099014211,441236,334459,0,,,#CustomerStory,2025-03-29 14:25:00,2025-03-29 00:00:00,14,High
Post_4623,TikTok,Organic,Product Promotion,Video,Brazil,-51.9253,-14.235,262728,2254356,330557,117325,77549,0.1165427243,2772107,2254356,0,30770,0.0111,#ProductDemo,2024-11-09 19:36:00,2024-11-09 00:00:00,19,Medium
Post_4624,Instagram,Organic,Product Promotion,Video,Japan,138.2529,36.2048,129293,1257014,214343,98264,42858,0.1028575954,1568824,1257014,0,,,#ProductDemo,2024-06-04 14:54:00,2024-06-04 00:00:00,14,Medium
Post_4625,Instagram,Organic,Product Promotion,Video,UK,-3.436,55.3781,294434,2045939,374172,95045,79528,0.1439118497,2364810,2045939,0,,,#ProductDemo,2024-02-11 11:44:00,2024-02-11 00:00:00,11,Medium
Post_4626,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,15081,80157,8087,3268,3847,0.1881460412,100532,69832,0,2131,0.0212,#SuccessStory,2024-12-12 11:01:00,2024-12-12 00:00:00,11,Medium
Post_4627,YouTube,Organic,Educational,Video,Australia,133.7751,-25.2744,29542,183541,19382,7681,9391,0.1609563258,224139,160761,0,,,#CustomerStory,2025-04-20 08:50:00,2025-04-20 00:00:00,8,Medium
Post_4628,X.com,Organic,Product Promotion,Image,Japan,138.2529,36.2048,27323,182299,23856,7815,9602,0.1498833635,208152,0,0,,,#FeatureHighlight,2024-03-31 18:24:00,2024-03-31 00:00:00,18,Medium
Post_4629,YouTube,Organic,Educational,Video,India,78.9629,20.5937,513619,2921388,538022,154960,163567,0.1758135309,3341898,2921388,0,,,#CustomerStory,2024-09-01 17:34:00,2024-09-01 00:00:00,17,Medium
Post_4630,X.com,Organic,Entertainment,Image,Australia,133.7751,-25.2744,19313,252078,53242,9567,11250,0.0766163504,321178,0,0,,,#FunContent,2024-03-20 19:09:00,2024-03-20 00:00:00,19,Low
Post_4631,TikTok,Organic,Educational,Video,USA,-95.7129,37.0902,83618,424085,94595,15606,20454,0.1971730509,544511,387192,0,9528,0.0175,#SuccessStory,2024-07-17 15:43:00,2024-07-17 00:00:00,15,Medium
Post_4632,YouTube,Organic,Event / Webinar,Live Stream,India,78.9629,20.5937,30578,217325,40521,8542,5450,0.1407040964,250346,0,655269,,,#WebinarReplay,2024-10-28 15:10:00,2024-10-28 00:00:00,15,Medium
Post_4633,X.com,Organic,Entertainment,Video,Germany,10.4515,51.1657,73641,1420007,189586,73834,55318,0.05186029269,1722581,1420007,0,,,#TrendingNow,2024-01-30 10:32:00,2024-01-30 00:00:00,10,Low
Post_4634,Instagram,Sponsored,Educational,Image,USA,-95.7129,37.0902,89825,504814,103912,16336,11724,0.1779369177,561439,0,0,,,#SuccessStory,2024-01-30 17:28:00,2024-01-30 00:00:00,17,Medium
Post_4635,X.com,Organic,Educational,Image,UK,-3.436,55.3781,31190,196513,41643,8086,11312,0.1587174407,235281,0,0,,,#SuccessStory,2024-11-04 12:55:00,2024-11-04 00:00:00,12,Medium
Post_4636,TikTok,Sponsored,Product Promotion,Video,Canada,-106.3468,56.1304,210544,1932711,322663,133409,93787,0.1089374106,2360732,1932711,0,40132,0.017,#ProductDemo,2024-07-06 16:25:00,2024-07-06 00:00:00,16,Medium
Post_4637,YouTube,Sponsored,Educational,Video,India,78.9629,20.5937,38038,237653,52587,11646,12722,0.1600575865,273751,231392,0,,,#CustomerStory,2024-04-12 14:55:00,2024-04-12 00:00:00,14,Medium
Post_4638,YouTube,Organic,Product Promotion,Video,India,78.9629,20.5937,292546,2518324,361102,160904,71793,0.1161672871,2885573,2518324,0,,,#ProductDemo,2024-06-14 14:39:00,2024-06-14 00:00:00,14,Medium
Post_4639,YouTube,Organic,Product Promotion,Video,UK,-3.436,55.3781,297384,2809949,655865,179073,149243,0.1058325439,3396419,2809949,0,,,#ProductDemo,2024-06-01 12:32:00,2024-06-01 00:00:00,12,Medium
Post_4640,X.com,Organic,Entertainment,Image,USA,-95.7129,37.0902,25777,264930,29231,9278,11173,0.09729813503,308791,0,0,,,#FunContent,2024-08-31 15:17:00,2024-08-31 00:00:00,15,Low
Post_4641,X.com,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,223486,1863685,372689,91785,97101,0.1199164801,2325328,1863685,0,,,#ProductDemo,2024-01-05 17:39:00,2024-01-05 00:00:00,17,Medium
Post_4642,Instagram,Organic,Product Promotion,Video,UK,-3.436,55.3781,90083,871154,183149,69047,27710,0.1034075323,1070600,871154,0,,,#ProductDemo,2024-11-27 17:42:00,2024-11-27 00:00:00,17,Medium
Post_4643,TikTok,Organic,Product Promotion,Live Stream,Germany,10.4515,51.1657,30403,274572,59973,13927,11976,0.1107309109,305086,0,296441,6101,0.02,#FeatureHighlight,2024-04-27 17:16:00,2024-04-27 00:00:00,17,Medium
Post_4644,Instagram,Sponsored,Educational,Image,USA,-95.7129,37.0902,64066,359841,79166,26426,17190,0.1780413762,409214,0,0,,,#SuccessStory,2024-06-12 13:24:00,2024-06-12 00:00:00,13,Medium
Post_4645,X.com,Organic,Entertainment,Image,Japan,138.2529,36.2048,13786,201983,37215,10310,9304,0.06825761149,241724,0,0,,,#FunContent,2024-03-30 10:31:00,2024-03-30 00:00:00,10,Low
Post_4646,Instagram,Sponsored,Product Promotion,Video,USA,-95.7129,37.0902,189188,1509361,308792,109687,41993,0.1253431217,1759743,1509361,0,,,#ProductDemo,2024-09-18 17:24:00,2024-09-18 00:00:00,17,Medium
Post_4647,YouTube,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,234552,2392228,370316,117350,110374,0.09804764836,2832015,2392228,0,,,#ProductDemo,2025-01-06 11:12:00,2025-01-06 00:00:00,11,Low
Post_4648,X.com,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,242037,1946364,472350,145439,78898,0.1243538938,2391993,1946364,0,,,#ProductDemo,2024-05-05 11:29:00,2024-05-05 00:00:00,11,Medium
Post_4649,X.com,Organic,Event / Webinar,Image,Australia,133.7751,-25.2744,43881,264894,54589,12704,7625,0.1656575398,339863,0,0,,,#EventRecap,2025-04-01 12:40:00,2025-04-01 00:00:00,12,Medium
Post_4650,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,45944,216367,42852,6851,7910,0.2123442235,273369,194872,0,4537,0.0166,#SuccessStory,2024-11-28 15:12:00,2024-11-28 00:00:00,15,High
Post_4651,YouTube,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,168309,3104869,408223,157808,177305,0.05420810684,3767107,3104869,0,,,#TrendingNow,2025-01-23 11:37:00,2025-01-23 00:00:00,11,Low
Post_4652,TikTok,Sponsored,Educational,Video,Japan,138.2529,36.2048,170762,795924,187272,59774,45977,0.2145461199,1018049,795924,0,18630,0.0183,#CustomerStory,2025-04-28 08:54:00,2025-04-28 00:00:00,8,High
Post_4653,X.com,Organic,Entertainment,Image,Japan,138.2529,36.2048,24172,467756,90333,23441,9833,0.05167856398,559107,0,0,,,#FunContent,2025-01-10 10:25:00,2025-01-10 00:00:00,10,Low
Post_4654,X.com,Organic,Educational,Image,Germany,10.4515,51.1657,36148,202556,33689,13741,6316,0.1784626758,231624,0,0,,,#SuccessStory,2024-09-17 10:05:00,2024-09-17 00:00:00,10,Medium
Post_4655,YouTube,Organic,Product Promotion,Video,UK,-3.436,55.3781,48017,328552,62383,17602,10998,0.1461486875,386003,288472,0,,,#ProductDemo,2024-05-15 12:40:00,2024-05-15 00:00:00,12,Medium
Post_4656,TikTok,Organic,Educational,Video,Australia,133.7751,-25.2744,294123,1200478,186840,94381,35197,0.2450054731,1516938,1200478,0,21237,0.014,#CustomerStory,2024-09-07 14:08:00,2024-09-07 00:00:00,14,High
Post_4657,TikTok,Organic,Educational,Video,USA,-95.7129,37.0902,35223,163148,29901,6960,3494,0.2158976843,206741,149054,0,2873,0.0139,#SuccessStory,2025-03-26 12:42:00,2025-03-26 00:00:00,12,High
Post_4658,X.com,Organic,Product Promotion,Video,USA,-95.7129,37.0902,343295,3255289,763276,124103,167589,0.1054576868,4063351,3255289,0,,,#ProductDemo,2024-01-08 10:14:00,2024-01-08 00:00:00,10,Medium
Post_4659,YouTube,Organic,Entertainment,Video,Australia,133.7751,-25.2744,39128,439323,71791,29873,23506,0.08906636284,491582,407358,0,,,#TrendingNow,2024-05-12 12:47:00,2024-05-12 00:00:00,12,Low
Post_4660,Instagram,Organic,Educational,Image,Australia,133.7751,-25.2744,53743,250355,46176,17046,12880,0.2146701304,282800,0,0,,,#SuccessStory,2025-01-30 16:47:00,2025-01-30 00:00:00,16,High
Post_4661,TikTok,Sponsored,Entertainment,Video,Germany,10.4515,51.1657,48691,730160,107901,37424,38095,0.06668541109,816219,693131,0,19834,0.0243,#FunContent,2025-02-09 17:46:00,2025-02-09 00:00:00,17,Low
Post_4662,YouTube,Sponsored,Product Promotion,Video,Australia,133.7751,-25.2744,175604,2061566,471941,93920,41350,0.08518021936,2364269,2061566,0,,,#ProductDemo,2024-05-06 12:47:00,2024-05-06 00:00:00,12,Low
Post_4663,YouTube,Sponsored,Product Promotion,Video,Germany,10.4515,51.1657,31933,297933,71566,16631,11441,0.1071840583,353603,273170,0,,,#ProductDemo,2024-03-29 16:42:00,2024-03-29 00:00:00,16,Medium
Post_4664,X.com,Organic,Entertainment,Video,Japan,138.2529,36.2048,213393,2510871,511936,132104,63133,0.08498778571,3203957,2510871,0,,,#TrendingNow,2024-03-18 15:12:00,2024-03-18 00:00:00,15,Low
Post_4665,YouTube,Organic,Event / Webinar,Live Stream,UK,-3.436,55.3781,20737,174573,31319,10887,5415,0.1187896122,219973,0,1504663,,,#WebinarReplay,2024-11-26 08:20:00,2024-11-26 00:00:00,8,Medium
Post_4666,X.com,Organic,Educational,Image,Germany,10.4515,51.1657,59100,237321,46883,12113,13877,0.2490330131,274067,0,0,,,#SuccessStory,2025-01-16 12:10:00,2025-01-16 00:00:00,12,High
Post_4667,YouTube,Sponsored,Educational,Video,Australia,133.7751,-25.2744,17395,75630,16012,2449,1651,0.2300047701,95458,64397,0,,,#CustomerStory,2024-08-10 10:15:00,2024-08-10 00:00:00,10,High
Post_4668,Instagram,Organic,Educational,Image,Japan,138.2529,36.2048,79790,320960,53003,15104,14218,0.2486002199,398112,0,0,,,#SuccessStory,2025-02-15 16:07:00,2025-02-15 00:00:00,16,High
Post_4669,TikTok,Organic,Entertainment,Video,India,78.9629,20.5937,28040,390755,95235,23243,13912,0.07175877911,492463,369346,0,10243,0.0208,#FunContent,2024-10-28 09:52:00,2024-10-28 00:00:00,9,Low
Post_4670,YouTube,Organic,Educational,Video,Japan,138.2529,36.2048,40599,198116,35417,8337,5600,0.2049263106,233652,183603,0,,,#CustomerStory,2024-03-16 11:54:00,2024-03-16 00:00:00,11,High
Post_4671,LinkedIn,Sponsored,Entertainment,Video,Germany,10.4515,51.1657,55726,559533,66170,34400,15969,10%,683286,491602,0,,,#FunContent,8:02:00 AM,8/10/2024,8,Medium
Post_4672,X.com,Organic,Educational,Text,USA,-95.7129,37.0902,34333,228688,36010,8023,9901,0.1501319737,282797,0,0,,,#SuccessStory,2024-05-09 17:57:00,2024-05-09 00:00:00,17,Medium
Post_4673,Instagram,Organic,Educational,Video,UK,-3.436,55.3781,572837,2807894,491476,157168,127550,0.2040095275,3476318,2807894,0,,,#CustomerStory,2024-06-11 15:19:00,2024-06-11 00:00:00,15,High
Post_4674,TikTok,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,160017,3062807,607144,181769,80348,0.05224528001,3498103,3062807,0,56669,0.0162,#TrendingNow,2024-07-09 11:58:00,2024-07-09 00:00:00,11,Low
Post_4675,X.com,Organic,Entertainment,Video,Canada,-106.3468,56.1304,112872,2239824,479119,129110,67379,0.05039362758,2513481,2239824,0,,,#TrendingNow,2024-10-22 09:45:00,2024-10-22 00:00:00,9,Low
Post_4676,TikTok,Organic,Educational,Video,USA,-95.7129,37.0902,46926,231730,54413,17294,5660,0.2025071233,291850,215698,0,3910,0.0134,#SuccessStory,2024-02-13 15:54:00,2024-02-13 00:00:00,15,High
Post_4677,TikTok,Organic,Product Promotion,Live Stream,Australia,133.7751,-25.2744,73987,564495,119032,34274,28902,0.1310686457,629336,0,129646,11768,0.0187,#ProductDemo,2024-10-07 09:20:00,2024-10-07 00:00:00,9,Medium
Post_4678,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,31628,191987,28394,8925,7698,0.164742796,222052,167225,0,4707,0.0212,#SuccessStory,2024-05-03 12:53:00,2024-05-03 00:00:00,12,Medium
Post_4679,X.com,Organic,Product Promotion,Video,India,78.9629,20.5937,37450,454958,95675,27377,20994,0.08231732878,519615,454958,0,,,#ProductDemo,2024-02-19 16:19:00,2024-02-19 00:00:00,16,Low
Post_4680,TikTok,Organic,Entertainment,Video,Canada,-106.3468,56.1304,77755,1350113,200931,41932,32854,0.05759219652,1556694,1350113,0,17590,0.0113,#TrendingNow,2024-08-03 17:43:00,2024-08-03 00:00:00,17,Low
Post_4681,Instagram,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,265187,2116000,528406,74146,111828,0.12532478,2377883,2116000,0,,,#ProductDemo,2024-08-13 13:24:00,2024-08-13 00:00:00,13,Medium
Post_4682,X.com,Organic,Product Promotion,Text,Germany,10.4515,51.1657,34879,369030,73985,22938,20705,0.09451801415,414342,0,0,,,#FeatureHighlight,2024-12-08 12:12:00,2024-12-08 00:00:00,12,Low
Post_4683,YouTube,Organic,Product Promotion,Video,India,78.9629,20.5937,136651,1551090,249892,117230,79510,0.08810011486,1930455,1551090,0,,,#ProductDemo,2024-08-22 16:42:00,2024-08-22 00:00:00,16,Low
Post_4684,Instagram,Organic,Event / Webinar,Live Stream,India,78.9629,20.5937,36401,223005,40130,16541,8469,0.1632301015,251981,0,435034,,,#EventRecap,2024-10-06 15:13:00,2024-10-06 00:00:00,15,Medium
Post_4685,YouTube,Sponsored,Product Promotion,Video,UK,-3.436,55.3781,259192,1910630,227184,115503,84608,0.1356582962,2201115,1910630,0,,,#ProductDemo,2025-02-09 10:16:00,2025-02-09 00:00:00,10,Medium
